plate_well_id,plate,well,proliferation_score,proliferation_category,prompt,video_path
LT0003_40-00203_01,LT0003_40,203,3.8267,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00203_01.mp4
LT0003_40-00319_01,LT0003_40,319,2.375,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00319_01.mp4
LT0003_40-00255_01,LT0003_40,255,3.5417,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00255_01.mp4
LT0003_40-00148_01,LT0003_40,148,3.4412,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00148_01.mp4
LT0003_40-00330_01,LT0003_40,330,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00330_01.mp4
LT0003_40-00111_01,LT0003_40,111,0.9773,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00111_01.mp4
LT0003_40-00304_01,LT0003_40,304,2.2692,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00304_01.mp4
LT0003_40-00213_01,LT0003_40,213,4.0556,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00213_01.mp4
LT0003_40-00334_01,LT0003_40,334,1.6552,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00334_01.mp4
LT0003_40-00286_01,LT0003_40,286,1.8824,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00286_01.mp4
LT0003_40-00374_01,LT0003_40,374,3.5455,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00374_01.mp4
LT0003_40-00244_01,LT0003_40,244,2.6818,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00244_01.mp4
LT0003_40-00021_01,LT0003_40,21,4.5806,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00021_01.mp4
LT0003_40-00226_01,LT0003_40,226,2.7,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00226_01.mp4
LT0003_40-00098_01,LT0003_40,98,1.7708,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00098_01.mp4
LT0003_40-00276_01,LT0003_40,276,2.5938,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00276_01.mp4
LT0003_40-00249_01,LT0003_40,249,2.75,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00249_01.mp4
LT0003_40-00297_01,LT0003_40,297,3.4286,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00297_01.mp4
LT0003_40-00359_01,LT0003_40,359,3.3778,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00359_01.mp4
LT0003_40-00051_01,LT0003_40,51,4.375,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00051_01.mp4
LT0003_40-00047_01,LT0003_40,47,3.2545,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00047_01.mp4
LT0003_40-00126_01,LT0003_40,126,1.8462,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00126_01.mp4
LT0003_40-00152_01,LT0003_40,152,2.6471,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00152_01.mp4
LT0003_40-00178_01,LT0003_40,178,1.0526,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00178_01.mp4
LT0003_40-00065_01,LT0003_40,65,3.2143,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00065_01.mp4
LT0003_40-00142_01,LT0003_40,142,4.5217,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00142_01.mp4
LT0003_40-00081_01,LT0003_40,81,2.0833,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00081_01.mp4
LT0003_40-00180_01,LT0003_40,180,2.3913,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00180_01.mp4
LT0003_40-00160_01,LT0003_40,160,4.05,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00160_01.mp4
LT0003_40-00193_01,LT0003_40,193,4.8361,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00193_01.mp4
LT0003_40-00339_01,LT0003_40,339,2.87,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00339_01.mp4
LT0003_40-00094_01,LT0003_40,94,2.8966,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00094_01.mp4
LT0003_40-00109_01,LT0003_40,109,3.6842,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00109_01.mp4
LT0003_40-00059_01,LT0003_40,59,3.8605,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00059_01.mp4
LT0003_40-00136_01,LT0003_40,136,1.7937,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00136_01.mp4
LT0003_40-00335_01,LT0003_40,335,2.0833,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00335_01.mp4
LT0003_40-00287_01,LT0003_40,287,2.5625,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00287_01.mp4
LT0003_40-00302_01,LT0003_40,302,2.2273,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00302_01.mp4
LT0003_40-00010_01,LT0003_40,10,3.186,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00010_01.mp4
LT0003_40-00343_01,LT0003_40,343,4.08,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00343_01.mp4
LT0003_40-00327_01,LT0003_40,327,2.4146,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00327_01.mp4
LT0003_40-00224_01,LT0003_40,224,2.6538,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00224_01.mp4
LT0003_40-00296_01,LT0003_40,296,3.1481,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00296_01.mp4
LT0003_40-00067_01,LT0003_40,67,1.9,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00067_01.mp4
LT0003_40-00346_01,LT0003_40,346,2.1944,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00346_01.mp4
LT0003_40-00134_01,LT0003_40,134,3.32,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00134_01.mp4
LT0003_40-00382_01,LT0003_40,382,3.7143,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00382_01.mp4
LT0003_40-00046_01,LT0003_40,46,3.4,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00046_01.mp4
LT0003_40-00289_01,LT0003_40,289,3.2405,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00289_01.mp4
LT0003_40-00324_01,LT0003_40,324,1.8333,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00324_01.mp4
LT0003_40-00132_01,LT0003_40,132,3.1724,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00132_01.mp4
LT0003_40-00354_01,LT0003_40,354,4.5,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00354_01.mp4
LT0003_40-00022_01,LT0003_40,22,3.0345,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00022_01.mp4
LT0003_40-00181_01,LT0003_40,181,4.5088,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00181_01.mp4
LT0003_40-00293_01,LT0003_40,293,2.5,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00293_01.mp4
LT0003_40-00301_01,LT0003_40,301,1.7302,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00301_01.mp4
LT0003_40-00313_01,LT0003_40,313,2.6829,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00313_01.mp4
LT0003_40-00191_01,LT0003_40,191,2.5122,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00191_01.mp4
LT0003_40-00307_01,LT0003_40,307,2.8,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00307_01.mp4
LT0003_40-00364_01,LT0003_40,364,4.5652,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00364_01.mp4
LT0003_40-00170_01,LT0003_40,170,4.2979,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00170_01.mp4
LT0003_40-00192_01,LT0003_40,192,3.3333,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00192_01.mp4
LT0003_40-00185_01,LT0003_40,185,2.12,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00185_01.mp4
LT0003_40-00277_01,LT0003_40,277,2.3667,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00277_01.mp4
LT0003_40-00158_01,LT0003_40,158,3.3617,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00158_01.mp4
LT0003_40-00038_01,LT0003_40,38,1.1525,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00038_01.mp4
LT0003_40-00200_01,LT0003_40,200,1.975,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00200_01.mp4
LT0003_40-00182_01,LT0003_40,182,3.6296,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00182_01.mp4
LT0003_40-00086_01,LT0003_40,86,2.8649,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00086_01.mp4
LT0003_40-00151_01,LT0003_40,151,2.6,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00151_01.mp4
LT0003_40-00175_01,LT0003_40,175,3.0606,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00175_01.mp4
LT0003_40-00131_01,LT0003_40,131,3.6857,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00131_01.mp4
LT0003_40-00027_01,LT0003_40,27,3.6849,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00027_01.mp4
LT0003_40-00090_01,LT0003_40,90,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00090_01.mp4
LT0003_40-00137_01,LT0003_40,137,3.375,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00137_01.mp4
LT0003_40-00285_01,LT0003_40,285,2.0588,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00285_01.mp4
LT0003_40-00043_01,LT0003_40,43,2.7241,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00043_01.mp4
LT0003_40-00186_01,LT0003_40,186,2.875,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00186_01.mp4
LT0003_40-00014_01,LT0003_40,14,3.0526,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00014_01.mp4
LT0003_40-00361_01,LT0003_40,361,3.6154,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00361_01.mp4
LT0003_40-00229_01,LT0003_40,229,3.12,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00229_01.mp4
LT0003_40-00274_01,LT0003_40,274,2.6875,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00274_01.mp4
LT0003_40-00139_01,LT0003_40,139,1.3529,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00139_01.mp4
LT0003_40-00097_01,LT0003_40,97,2.4667,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00097_01.mp4
LT0003_40-00231_01,LT0003_40,231,4.5952,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00231_01.mp4
LT0003_40-00101_01,LT0003_40,101,2.3077,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00101_01.mp4
LT0003_40-00164_01,LT0003_40,164,2.6061,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00164_01.mp4
LT0003_40-00112_01,LT0003_40,112,0.9231,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00112_01.mp4
LT0003_40-00251_01,LT0003_40,251,3.1905,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00251_01.mp4
LT0003_40-00006_01,LT0003_40,6,2.9388,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00006_01.mp4
LT0003_40-00250_01,LT0003_40,250,2.8571,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00250_01.mp4
LT0003_40-00368_01,LT0003_40,368,2.8108,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00368_01.mp4
LT0003_40-00056_01,LT0003_40,56,3.3158,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00056_01.mp4
LT0003_40-00232_01,LT0003_40,232,3.7805,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_40/00232_01.mp4
