plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,initial_cell_count,initial_cell_count_label
LT0014_12,8,A8,HIGH,HIGH,MED,0.047881,1.026976,0.521824,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00008_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00008_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00008_01.ch5,74,MED
LT0014_12,10,A10,LOW,MED,HIGH,-0.006937,0.841581,1.025941,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00010_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00010_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00010_01.ch5,76,MED
LT0014_12,11,A11,HIGH,HIGH,HIGH,0.084384,1.188307,0.995128,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00011_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0014_12-00011_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00011_01.ch5,80,MED
LT0014_12,12,A12,MED,HIGH,HIGH,0.026613,2.781777,1.657211,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00012_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00012_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00012_01.ch5,85,MED
LT0014_12,18,A18,HIGH,HIGH,MED,0.081138,0.938204,0.524697,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00018_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00018_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00018_01.ch5,43,LOW
LT0014_12,19,A19,MED,HIGH,HIGH,0.00794,1.030005,1.313913,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00019_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00019_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00019_01.ch5,56,MED
LT0014_12,23,A23,MED,HIGH,HIGH,0.039188,1.344864,1.008031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00023_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00023_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00023_01.ch5,79,MED
LT0014_12,25,B1,LOW,MED,HIGH,-0.01294,0.402245,1.48961,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00025_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00025_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00025_01.ch5,88,MED
LT0014_12,27,B3,HIGH,MED,HIGH,0.056128,0.180679,0.728031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00027_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0014_12-00027_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00027_01.ch5,101,MED
LT0014_12,28,B4,MED,LOW,HIGH,0.009085,-0.209381,0.689998,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00028_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0014_12-00028_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00028_01.ch5,95,MED
LT0014_12,39,B15,MED,LOW,HIGH,0.012664,-0.202144,1.099259,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00039_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0014_12-00039_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00039_01.ch5,71,MED
LT0014_12,41,B17,MED,HIGH,HIGH,-0.000716,0.96873,0.708031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00041_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00041_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00041_01.ch5,77,MED
LT0014_12,48,B24,LOW,MED,HIGH,-0.016829,0.439231,0.885809,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00048_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00048_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00048_01.ch5,66,MED
LT0014_12,50,C2,MED,HIGH,HIGH,0.001334,1.328867,1.437299,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00050_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00050_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00050_01.ch5,102,MED
LT0014_12,52,C4,HIGH,HIGH,LOW,0.141581,1.150373,-1.169747,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00052_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0014_12-00052_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00052_01.ch5,80,MED
LT0014_12,59,C11,HIGH,LOW,MED,0.071691,-0.20317,-0.296731,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00059_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0014_12-00059_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00059_01.ch5,72,MED
LT0014_12,61,C13,LOW,MED,HIGH,-0.01855,0.733378,2.324449,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00061_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00061_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00061_01.ch5,89,MED
LT0014_12,62,C14,LOW,HIGH,HIGH,-0.006128,1.357739,0.617835,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00062_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00062_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00062_01.ch5,114,HIGH
LT0014_12,69,C21,LOW,HIGH,HIGH,-0.008106,1.02623,1.503864,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00069_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00069_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00069_01.ch5,55,MED
LT0014_12,73,D1,LOW,MED,HIGH,-0.0057,0.662766,0.937299,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00073_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00073_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00073_01.ch5,110,MED
LT0014_12,80,D8,MED,HIGH,HIGH,0.003699,1.04673,0.813913,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00080_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00080_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00080_01.ch5,69,MED
LT0014_12,81,D9,HIGH,HIGH,HIGH,0.048642,1.08257,0.987341,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00081_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0014_12-00081_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00081_01.ch5,82,MED
LT0014_12,83,D11,MED,HIGH,HIGH,0.04437,0.935774,1.250888,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00083_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00083_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00083_01.ch5,61,MED
LT0014_12,85,D13,LOW,HIGH,HIGH,-0.006181,2.128541,0.719142,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00085_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00085_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00085_01.ch5,106,MED
LT0014_12,89,D17,HIGH,HIGH,MED,0.0513,1.189692,0.24692,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00089_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00089_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00089_01.ch5,62,MED
LT0014_12,92,D20,HIGH,HIGH,MED,0.115791,0.983163,0.108031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00092_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00092_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00092_01.ch5,34,LOW
LT0014_12,93,D21,HIGH,HIGH,HIGH,0.156781,0.982054,0.666854,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00093_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0014_12-00093_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00093_01.ch5,36,LOW
LT0014_12,94,D22,HIGH,HIGH,MED,0.136304,3.97058,0.608031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00094_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00094_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00094_01.ch5,30,LOW
LT0014_12,95,D23,HIGH,HIGH,MED,0.048646,1.907854,-0.119242,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00095_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00095_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00095_01.ch5,48,MED
LT0014_12,97,E1,LOW,MED,HIGH,-0.009734,0.626196,1.35451,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00097_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00097_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00097_01.ch5,100,MED
LT0014_12,98,E2,LOW,MED,HIGH,-0.014502,0.494966,0.664635,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00098_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00098_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00098_01.ch5,66,MED
LT0014_12,99,E3,MED,HIGH,HIGH,0.00413,1.91777,0.884627,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00099_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00099_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00099_01.ch5,58,MED
LT0014_12,103,E7,MED,HIGH,HIGH,0.002848,1.968786,0.847161,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00103_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00103_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00103_01.ch5,81,MED
LT0014_12,106,E10,MED,HIGH,HIGH,0.021148,1.113931,2.183031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00106_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00106_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00106_01.ch5,53,MED
LT0014_12,107,E11,MED,HIGH,HIGH,0.013701,3.441182,0.941364,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00107_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00107_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00107_01.ch5,59,MED
LT0014_12,108,E12,LOW,HIGH,HIGH,-0.004497,2.25386,1.274697,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00108_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00108_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00108_01.ch5,49,MED
LT0014_12,109,E13,LOW,HIGH,MED,-0.007976,1.819067,0.608031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00109_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0014_12-00109_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00109_01.ch5,133,HIGH
LT0014_12,119,E23,HIGH,HIGH,MED,0.047448,1.573832,0.408031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00119_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0014_12-00119_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00119_01.ch5,54,MED
LT0014_12,120,E24,LOW,HIGH,HIGH,-0.01692,1.256225,0.94674,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00120_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00120_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00120_01.ch5,71,MED
LT0014_12,122,F2,HIGH,LOW,LOW,0.103251,-0.568586,-0.891969,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00122_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0014_12-00122_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00122_01.ch5,46,MED
LT0014_12,126,F6,HIGH,LOW,MED,0.071244,-0.258039,0.264281,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00126_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0014_12-00126_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00126_01.ch5,48,MED
LT0014_12,129,F9,LOW,HIGH,MED,-0.017991,1.131241,0.573548,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00129_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0014_12-00129_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00129_01.ch5,48,MED
LT0014_12,132,F12,MED,HIGH,HIGH,-0.00133,1.095013,2.306144,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00132_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00132_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00132_01.ch5,71,MED
LT0014_12,133,F13,LOW,HIGH,MED,-0.019803,1.032049,0.487012,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00133_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0014_12-00133_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00133_01.ch5,183,HIGH
LT0014_12,135,F15,LOW,HIGH,HIGH,-0.005106,1.768088,1.056307,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00135_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00135_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00135_01.ch5,77,MED
LT0014_12,141,F21,MED,HIGH,HIGH,0.002235,1.129745,1.521074,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00141_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00141_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00141_01.ch5,53,MED
LT0014_12,142,F22,LOW,MED,HIGH,-0.008275,0.67014,0.719142,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00142_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00142_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00142_01.ch5,47,MED
LT0014_12,145,G1,MED,HIGH,HIGH,0.008714,1.389015,0.668637,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00145_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00145_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00145_01.ch5,91,MED
LT0014_12,149,G5,MED,HIGH,HIGH,0.033818,1.319551,1.032273,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00149_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00149_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00149_01.ch5,46,MED
LT0014_12,151,G7,HIGH,LOW,MED,0.300443,-0.088069,-0.525303,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00151_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0014_12-00151_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00151_01.ch5,34,LOW
LT0014_12,153,G9,LOW,MED,HIGH,-0.019092,0.805114,0.8388,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00153_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00153_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00153_01.ch5,34,LOW
LT0014_12,154,G10,LOW,HIGH,HIGH,-0.01841,0.974808,0.92382,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00154_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00154_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00154_01.ch5,47,MED
LT0014_12,155,G11,LOW,HIGH,HIGH,-0.002716,1.112859,0.884627,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00155_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00155_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00155_01.ch5,53,MED
LT0014_12,156,G12,LOW,MED,HIGH,-0.00345,0.872522,1.692777,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00156_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00156_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00156_01.ch5,62,MED
LT0014_12,157,G13,MED,HIGH,HIGH,0.020051,1.72265,0.61834,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00157_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00157_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00157_01.ch5,135,HIGH
LT0014_12,161,G17,LOW,MED,HIGH,-0.003897,0.39391,1.119659,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00161_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00161_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00161_01.ch5,53,MED
LT0014_12,162,G18,HIGH,MED,HIGH,0.064083,0.689138,1.223415,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00162_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0014_12-00162_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00162_01.ch5,50,MED
LT0014_12,164,G20,MED,HIGH,HIGH,0.01655,1.221869,0.693745,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00164_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00164_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00164_01.ch5,47,MED
LT0014_12,165,G21,MED,HIGH,HIGH,0.012236,1.266963,0.8388,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00165_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0014_12-00165_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00165_01.ch5,42,LOW
LT0014_12,166,G22,HIGH,HIGH,HIGH,0.05033,1.086093,1.474697,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00166_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0014_12-00166_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00166_01.ch5,35,LOW
LT0014_12,167,G23,LOW,MED,HIGH,-0.013727,0.816502,1.712197,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00167_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00167_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00167_01.ch5,57,MED
LT0014_12,168,G24,LOW,MED,HIGH,-0.008195,0.772714,0.770193,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00168_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0014_12-00168_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00168_01.ch5,54,MED
LT0014_12,170,H2,LOW,HIGH,HIGH,-0.004137,1.640943,0.691364,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0014_12-00170_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0014_12-00170_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0014_12--ex2005_05_27--sp2005_04_11--tt18--c4/hdf5/00170_01.ch5,61,MED
